price_change_next_day_pct,price_up_next_day,price_change_3d_pct,price_up_3d,price_change_7d_pct,price_up_7d,price_change_14d_pct,price_up_14d,price_change_30d_pct,price_up_30d
1.0444910367141838,1,3.878628893639495,1,5.681847136968032,1,-2.6282191629220097,0,-9.635093936876162,0
3.657130333051878,1,4.350484016773575,1,6.660146890846855,1,-7.2515954984037565,0,-4.96733539463822,0
-0.8222191679929994,0,1.254404940185001,1,2.2825171929202765,1,-7.412347650355761,0,-6.888787963861066,0
1.5034724582822976,1,5.3628260650391715,1,-1.068726161533789,0,-5.869187011267969,0,-5.838015176112344,0
0.581623061693275,1,0.22897450355945345,1,-6.660552375907367,0,-5.951003693959741,0,-8.44654163115702,0
3.2019424487493025,1,1.6223117414801536,1,-5.2582273558604395,0,-6.434331215834482,0,-10.142242433963705,0
-3.4423303455822762,0,-2.118726704641014,0,-11.439730058703027,0,-6.6772390073077075,0,-14.53235506076462,0
1.9798626581423409,1,-2.7567613601431256,0,-7.863286387415099,0,-3.978810480475957,0,-8.690228057841324,0
-0.5972471957189436,0,-8.68176332627757,0,-13.043055719290841,0,-8.8594339762033,0,-13.66788830564349,0
-4.071737150581043,0,-6.210542374834589,0,-9.478516084024466,0,-8.017042090423065,0,-13.307853350635432,0
-4.233740418092094,0,-5.682399952382409,0,-4.852318850733,0,-5.129616375337909,0,-8.542559425514398,0
2.0927539947194345,1,-1.0625351383173691,0,0.7601809310091505,1,-1.3781214977673935,0,-2.3694531842240916,0
-3.531550796956928,0,-6.72788303241272,0,-1.2413783562944478,0,-4.140100839493263,0,-6.3625517789039066,0
0.4570826392557346,1,0.04890581469792023,1,5.37768353072115,1,0.578755906019086,1,4.398426173465866,1
-3.753271771707725,0,0.42108407438783346,1,4.2159913834918505,1,-4.6625959013175535,0,2.4173981332376875,1
3.4774711048877895,1,5.813769396519879,1,4.8111416261158215,1,-4.9427333813251755,0,9.333650961006585,1
0.8307793017604777,1,2.323969505071109,1,1.6145051211908765,1,-6.817382215916935,0,5.437975588652166,1
1.4152476025251681,1,4.458354519463184,1,-0.29143907792128637,0,-1.7963728094131604,0,3.537952689544785,1
0.06472369508700565,1,2.3307609241941605,1,-2.1221700963802825,0,-1.6549447700257038,0,10.071556911807042,1
2.934017725485688,1,-1.0116089253812677,0,-2.9351589106383273,0,-1.4266448533326994,0,8.090090275538138,1
-0.6503644038515107,0,-3.523974795732618,0,-4.554026492054188,0,-5.489368726666298,0,3.500113200171383,1
-3.2036319045778416,0,-3.9222134111142353,0,-8.519409705693018,0,-6.089566082139829,0,2.2580661265859496,1
0.3215102362316277,1,-1.1858666762885248,0,-9.306143274572081,0,-4.766703623469153,0,6.62792513228366,1
-1.0604648535197907,0,-2.257459918769345,0,-8.297917041520297,0,-2.074217059198886,0,7.41594862878409,1
-0.4468195842205802,0,-0.007288782957609208,0,-1.5093325162600282,0,-4.567408897821361,0,7.3766915030604,1
-0.7664298066409596,0,-4.35751973834183,0,0.47735562467481685,1,-4.314224432653525,0,9.2100808676078,1
1.2172627970223293,1,-7.508848138566105,0,1.554130249816029,1,-2.416895339519487,0,8.386745831327092,1
-4.777928540868827,0,-7.308269362985803,0,-0.9799703436774551,0,-1.4403287712257362,0,5.924331379496191,1
-4.036081191155983,0,3.440142887759286,1,2.6561302411101764,1,1.3492148744371568,1,12.54829141661028,1
1.436765249211832,1,9.473598027361236,1,5.00523388794227,1,13.590521329010436,1,15.74230301556053,1
6.263898733029816,1,8.24354612371745,1,6.7868687182812835,1,10.358820469166517,1,14.490788764688386,1
1.5613008598512212,1,0.530146490907441,1,-3.10494025443192,0,6.705644075938531,1,7.798738989232161,1
0.297015679977102,1,-2.283585696671582,0,-4.768815846653954,0,4.845103127466674,1,7.815428493936915,1
-1.3084318753141004,0,-4.365730769550388,0,-3.9102551314920153,0,3.503676989009948,1,10.295268901568647,1
-1.2812922449703952,0,-0.03780341048291431,0,-0.4649144512944374,0,13.071855873460075,1,12.68292454367723,1
-1.840116945195365,0,-2.3649264621730306,0,-1.2731001681082714,0,12.550344672680527,1,13.463950260621122,1
3.1578534974202883,1,-0.7163739590493551,0,8.176056681355586,1,13.012548008820826,1,13.248046407517164,1
-3.5794668378432455,0,-2.5994969650235644,0,3.344935378064641,1,7.534395701490343,1,9.76506872021895,1
-0.18270311784129942,0,3.269214730568917,1,10.124958234332665,1,12.566798839632925,1,14.396782260984336,1
1.2012476106874148,1,1.3033570108911774,1,10.095347505749599,1,13.971531025770792,1,14.341296105753576,1
2.230198338740193,1,7.663290636373326,1,7.715633058082738,1,11.383697720535405,1,9.465740828249954,1
-2.0828492954327036,0,3.7883947137209697,1,13.599998684012341,1,10.318990088907624,1,8.501653647977973,1
7.554770698286166,1,8.907080176399486,1,14.001700513565012,1,10.959266010686544,1,8.334055355628117,1
-1.4491558438533663,0,1.045144793979896,1,4.470944380706772,1,2.0488321598319525,1,-0.3162759557344271,0
2.7462753599861145,1,1.5197968454588524,1,4.053861283186723,1,4.767960668582954,1,1.4244485954963266,1
-0.20954229156959847,0,6.527919243598217,1,2.2173362373534955,1,0.6291005569132656,1,-0.6525951700235897,0
-0.9862205840833702,0,4.897756613841039,1,3.52075142850043,1,1.1831965636331865,1,-0.6758510491810029,0
7.81490176532706,1,4.420178655510628,1,3.4053224757772753,1,2.2448957152590623,1,-1.7258127839978292,0
-1.7366037053071368,0,-4.933245145661723,0,-2.8882118249236157,0,-3.670715965477485,0,-9.132290734212942,0
