price_change_next_day_pct,price_up_next_day,price_change_3d_pct,price_up_3d,price_change_7d_pct,price_up_7d,price_change_14d_pct,price_up_14d,price_change_30d_pct,price_up_30d
1.2758171479463076,1,1.3857024263792344,1,6.9850167049961955,1,-5.838197151456339,0,-8.743853224922422,0
0.464526822398208,1,1.3916299343796905,1,6.72600041776092,1,-10.072329026703931,0,-6.468259560634689,0
-0.35437962994602157,0,3.6417472371218085,1,5.296635759736124,1,-8.018338564899922,0,-6.514425651360963,0
1.2817382315116466,1,11.292951881025957,1,-2.252248620515938,0,-7.667995035791118,0,-5.532858393774921,0
2.6940695396933245,1,4.187375489995274,1,-10.135279495405014,0,-6.263975368589188,0,-8.868920461146383,0
7.001816629228887,1,2.4997403956957047,1,-8.564002620737584,0,-8.869379965015948,0,-12.69102252218261,0
-5.184665218634173,0,-5.051388365817953,0,-16.076053337468977,0,-13.408327548021944,0,-19.471334571757563,0
1.030623129640802,1,-7.368108736807214,0,-11.98599042313716,0,-8.12541317061038,0,-13.280676350516979,0
-0.8809788975109102,0,-14.626890824233937,0,-15.739678596322006,0,-11.326992790164423,0,-17.771770388638792,0
-7.498133670563361,0,-10.001051217066957,0,-12.645203931318283,0,-10.002888096197067,0,-17.08941994059905,0
-6.886296922993345,0,-4.446459117838851,0,-5.540532993183384,0,-3.5150624595455766,0,-9.68078472982769,0
4.489666473920235,1,2.041697928563284,1,4.307924294515418,1,7.850628171395062,1,-2.4388546951648222,0
-1.7890654778159851,0,-5.54419137890148,0,-0.33397934405604524,0,3.2245039712374295,1,-8.73702988241372,0
-0.5638066922994149,0,-1.1698456024650028,0,3.178742058180723,1,3.627582899881347,1,-2.109892171280142,0
-3.278207441701812,0,-0.5844737829694752,0,4.386321303945744,1,-2.112924467386099,0,-4.543911958886139,0
2.7591840464703776,1,5.6854716472099245,1,5.236967688524588,1,-0.21878538083719873,0,3.8013984927293283,1
0.025154700658699194,1,2.682823291815759,1,3.0248091164264475,1,-2.4915218885193235,0,1.8153145482479576,1
2.821849403803014,1,4.373806669000743,1,2.144274785598399,1,1.1895794840911724,1,0.18403263920998447,1
-0.16032504186254337,0,2.1183916602130917,1,3.3963899682988137,1,-1.1791220489141951,0,15.995176136455738,1
1.6723715230719909,1,-0.264475149794358,0,3.5704077396424587,1,-0.3356269961326105,0,20.505885547298945,1
0.599970660680411,1,-1.3172908619920418,0,0.43501290357613615,1,-4.2246226341006,0,16.942724638019623,1
-2.4900194672435982,0,-2.7197557973203073,0,-6.22614696077634,0,-6.331456085667283,0,17.006411591440205,1
0.5991103115161384,1,3.837049664536067,1,-5.184255294688334,0,-5.1958278634706625,0,18.741204724648995,1
-0.8297421287135729,0,3.2266108270359055,1,-5.354371488047958,0,-3.7773588524250266,0,18.76280141269864,1
4.0822704995724415,1,2.6272362459853413,1,-0.9346537566702969,0,-7.0490312613237585,0,22.157963822399402,1
0.0077067214631953065,1,-7.385208950885963,0,-4.425214476652284,0,-10.74692640893717,0,19.45660660133272,1
-1.4055639181538488,0,-8.694980848010987,0,-3.7713810547064215,0,-10.068795661130105,0,17.830490846708297,1
-6.072129710962999,0,-7.005667051630797,0,-4.639453317091995,0,-8.257972230293955,0,17.164497130815512,1
-1.4066168684937352,0,2.769596878387103,1,-0.11230116016123907,0,-4.530442124823788,0,24.18676531861387,1
0.41861773873986463,1,4.66830990896891,1,-0.012205323934644803,0,2.0049374666101945,1,26.376184302128102,1
3.8012646492029547,1,4.953122024379081,1,1.6662287106306053,1,-1.5045269775149512,0,27.602153733659172,1
0.41493879550736096,1,-1.2107692135375028,0,-6.172064941493258,0,-0.19839290520213415,0,21.87387488286551,1
0.691866050187809,1,-3.2058685167692516,0,-6.614413935295278,0,0.17740017041999118,1,20.918441407982723,1
-2.29497806673323,0,-5.128145785263821,0,-6.544222161188651,0,-2.080316587366256,0,21.62731310048727,1
-1.6129925167428056,0,-0.8564500604315871,0,-3.7945660328838353,0,19.31085138540461,1,26.316418272825537,1
-1.307818044959109,0,-3.4649994554846284,0,-4.423108166448657,0,25.78060567231266,1,26.451072177641365,1
2.1042837369023837,1,-2.2429538033307352,0,2.0173890194096797,1,25.747347899619456,1,23.646312122489586,1
-4.201636649497438,0,-3.522774673607829,0,-3.1187895217106743,0,23.962172085242724,1,21.21815455888249,1
-0.058464430420896135,0,1.2924435900984743,1,6.366624217581064,1,28.047748959422876,1,27.320562719260757,1
0.7675494721590815,1,-0.9345807554787786,0,7.27287196228482,1,28.91369377816641,1,26.05188603231458,1
0.5796993319004717,1,3.5631940821323442,1,4.776489669286745,1,30.497186830250588,1,19.351251087448286,1
-2.25578759648562,0,-0.16003532042444407,0,24.016748810868698,1,32.055338433367496,1,20.728669474923365,1
5.342604541021336,1,7.432894392972216,1,31.601481549914347,1,33.2741412499252,1,20.248504553478593,1
-3.036269615096906,0,2.7930551924955065,1,23.26070007113684,1,24.031670907857787,1,14.593249543562244,1
5.177758048818726,1,4.339581977017736,1,27.952749014239586,1,27.349439164721744,1,21.115004448443134,1
0.7930413109561139,1,18.10057549119807,1,20.383390844003298,1,21.48168860638974,1,16.877013606984555,1
-1.5774453211149106,0,21.532645714249306,1,20.173620245284482,1,22.20452168244473,1,12.491688738887655,1
19.04929576175132,1,21.83336017897293,1,24.548156978867926,1,23.0971226114057,1,13.321514260215872,1
3.72214469877057,1,3.0086505631464053,1,6.481858055122877,1,3.0152023421798635,1,-2.746540939715839,0
-1.3339133411020498,0,-1.72499607987793,0,1.2710037001950019,1,0.5918494789803587,1,-7.414697792689427,0
